Deployment Name ,Store/Kitchen Name ,User Name ,Date,Transaction Number ,Item Code ,Item Name ,Category Name ,Super Category Name ,Comment ,Quantity ,Unit ,Unit Price ,Sub Total ,Source ,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000031,Chocolate Powder - Hazelnut,RM BEVERAGES - POWDERS,RAW MATERIAL,-,14.5,KG,949.9,13773.55,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,PPD0000026,Standup Single Estate Kenya - Empty Pouch 75 Gms,POUCHES/SACHETS,PACKAGING FOR PRODUCT DEVELOPMENT,-,14,NOS,29.97,419.58,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,PPD0000030,Standup Global Blend Kenya - Empty Pouch 75 Gms,POUCHES/SACHETS,PACKAGING FOR PRODUCT DEVELOPMENT,-,14,NOS,29.97,419.58,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RET0000043,Chocolate Almond - 40 Gms,RTE - SNACKS,RETAIL,-,14,NOS,94.1,1317.4,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RET0000052,Sipper - Cylindrical Long White,SIPPERS/BOTTLES,RETAIL,-,14,NOS,335,4690,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000040,Refresh Tea - Peach,RM BEVERAGES - POWDERS,RAW MATERIAL,-,13.5,KG,1014.8,13699.8,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RET0000010,Pack Of 30 Sachets Of Instant Coffee,INSTANT COFFEE - DRY,RETAIL,-,13,NOS,160.47,2086.11,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RET0000012,Tote Bag,LIFESTYLE ACCESSORIES,RETAIL,-,13,PCS,75,975,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,STC0000053,Books,STATIONARY,STORE CONSUMABLES,-,13,PCS,442.23,5748.99,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,CAP0000128,Quadre Mug 300Ml Set Of 12,SMALLWARE,CAPEX,-,12,NOS,184.38,2212.56,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RET0000054,Water Bottle - Ebony - Black,SIPPERS/BOTTLES,RETAIL,-,12,NOS,550,6600,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RET0000009,Assorted 30 Sachet Box Of Flavoured Instant Coffee,INSTANT COFFEE - DRY,RETAIL,-,12,NOS,145.34,1744.08,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,CNC0000025,Spanish Bombon Glass 04 oz,GLASSWARE,CROCKERY & CUTLERY,-,12,PCS,68.83,825.96,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RET0000053,Water Bottle - Ebony - Olive Green,SIPPERS/BOTTLES,RETAIL,-,11,NOS,550,6050,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000141,Potato Chips,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,11,PKT(75GM),57.75,635.25,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RET0000016,Coffee Mug - Classic - Celeste - Light Green,MUGS/CUPS,RETAIL,-,11,NOS,95.9,1054.9,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RET0000056,Sipper Glass - 350 Ml - Coffee,SIPPERS/BOTTLES,RETAIL,-,10,NOS,69.9,699,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RET0000060,Hoodie - M,WINTER GARMENTS,RETAIL,-,10,NOS,675,6750,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,SAN0000025,Biodegradable Garbage Bag Green (Small),CLEANING CONSUMABLES - GARBAGE BAGS/GLUE PADS,SANITATION HOUSEKEEPING & CLEANING SUPPLIES,-,10,NOS,129.8,1298,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000004,Beans - Ethiopian Blend,RM BEVERAGES - BEANS,RAW MATERIAL,-,9.5,KG,1037,9851.5,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000003,Beans - Kenya Blend,RM BEVERAGES - BEANS,RAW MATERIAL,-,9,KG,1037,9333,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RET0000050,Sipper - Glass With Grey Sleeve,SIPPERS/BOTTLES,RETAIL,-,9,NOS,275,2475,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RET0000057,Sr Sipper Glass - 350 Ml - Innocent - Light Pink,SIPPERS/BOTTLES,RETAIL,-,9,NOS,69.9,629.1,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RET0000022,Cold Brew - Whiskey Barrel,RTD COLD BREW - BOTTLE/CAN,RETAIL,-,9,PCS,110.17,991.53,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000010,Crema - Base - Rich Cream,RM BEVERAGES - GARNISHING,RAW MATERIAL,-,8,PKT(2KG),413,3304,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000086,Garlic Mushroom & Caramelized Onion Melt,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,8,NOS,116.63,933.04,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000093,Korean Chilli Garlic Mushroom Puff Base,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,8,NOS,39.93,319.44,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000095,Smoked Cottage Cheese Wrap,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,8,NOS,119.42,955.36,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000101,Jaggery Cinnamon Tea Cake,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,8,NOS,39.62,316.96,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RET0000006,Instant Classic Coffee Jar - 100Gm,INSTANT COFFEE - DRY,RETAIL,-,8,PCS,256.35,2050.8,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RET0000008,Pourover Assorted Box Of 5 Sachets,INSTANT COFFEE - DRY,RETAIL,-,8,NOS,184.42,1475.36,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RET0000015,Comfy Cup - Innocent - Light Pink,MUGS/CUPS,RETAIL,-,8,NOS,77.6,620.8,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,STC0000001,Potted Plants,DECOR - LIVE PLANTS,STORE CONSUMABLES,-,8,NOS,590,4720,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000007,Popping Boba - Cafe,RM BEVERAGES - BOBA,RAW MATERIAL,-,7,KG,768,5376,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000032,Chocolate Powder - Salted Caramel,RM BEVERAGES - POWDERS,RAW MATERIAL,-,7,KG,830.72,5815.04,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000039,Refresh Tea - Mango,RM BEVERAGES - POWDERS,RAW MATERIAL,-,7,KG,967.6,6773.2,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000074,New Yorkshire Baked Cheesecake,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,-,7,NOS,166.84,1167.88,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000075,Herb Chicken Open Puff Base,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,-,7,NOS,46.25,323.75,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000085,Meatball Melts,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,7,NOS,125.76,880.32,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000090,Pecan & Date Tea Cake,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,7,NOS,103.92,727.44,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RET0000025,Ice Tea - Peach,RTD ICE TEAS - BOTTLE/CAN,RETAIL,-,7,PCS,67.8,474.6,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RET0000041,The Ultimate Trail Mix - 70 Gms,RTE - SNACKS,RETAIL,-,7,NOS,130.18,911.26,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RET0000055,Sipper Glass - 350 Ml - Celeste -Light Green,SIPPERS/BOTTLES,RETAIL,-,7,NOS,69.9,489.3,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000041,Granita Powder - Pineapple Mango,RM BEVERAGES - POWDERS,RAW MATERIAL,-,6.5,KG,413,2684.5,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,CAP0000134,Creamer For Tea,SMALLWARE,CAPEX,-,6,NOS,47.2,283.2,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,PKG0000031,Kitchen Roll 1 Kg,DISPOSABLE PACKAGING - KITCHEN ROLL,DISPOSABLE TAKE AWAY PACKAGING,-,6,NOS,136,816,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,CNC0000024,Mexicana Coupe Glass - Set Of 6,GLASSWARE,CROCKERY & CUTLERY,-,6,NOS,166.5,999,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000005,Beans - Ethiopian Single Estate,RM BEVERAGES - BEANS,RAW MATERIAL,-,6,KG,2904,17424,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000028,Milkshake Powder - Chocolate,RM BEVERAGES - POWDERS,RAW MATERIAL,-,6,KG,573.48,3440.88,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000072,Herb Roasted Chicken Toastie,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,-,6,NOS,86.48,518.88,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000084,Butter Croissant,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,6,NOS,32.38,194.28,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RET0000062,Hoodie - Xl,WINTER GARMENTS,RETAIL,-,6,NOS,675,4050,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RET0000014,Comfy Cup - Coffee,MUGS/CUPS,RETAIL,-,6,NOS,77.6,465.6,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000013,Ice Cream Vanilla - Amul,RM BEVERAGES - ICE CREAMS,RAW MATERIAL,-,5.75,BRICK(4LTR/2.240KG),450,2587.5,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000038,Refresh Tea - Lime & Ginger,RM BEVERAGES - POWDERS,RAW MATERIAL,-,5.5,KG,1057.28,5815.04,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000009,Popping Boba - Peach,RM BEVERAGES - BOBA,RAW MATERIAL,-,5.25,KG,219.4,1151.85,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000091,Oven Roasted Tomato Basil & Bocconcini Cheese Pide Base,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,5,NOS,28.24,141.2,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000092,Sriracha Chicken & Avocado Wrap,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,5,NOS,139.9,699.5,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000099,Mushroom & Scrambled Egg White Broccomole Bagel,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,5,NOS,122.13,610.65,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000100,Roasted Tomato & Bocconcini Croissant,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,5,NOS,170.07,850.35,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000103,Chipotle Paneer Bhurji Broccomole On Ciabatta Toast,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,5,NOS,65.05,325.25,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RET0000011,Cork Diary,LIFESTYLE ACCESSORIES,RETAIL,-,5,NOS,190,950,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RET0000013,Comfy Cup - Celeste - Light Green,MUGS/CUPS,RETAIL,-,5,NOS,77.6,388,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RET0000018,Coffee Mug - Classic - Innocent - Light Pink,MUGS/CUPS,RETAIL,-,5,NOS,95.9,479.5,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,CAP0000106,Whipped Cream Dispenser 500 Ml,SMALLWARE,CAPEX,-,4,NOS,2301,9204,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000024,Protein Powder - Cookie & Cream,RM BEVERAGES - POWDERS,RAW MATERIAL,-,4,KG,1711,6844,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000076,Roasted Turkey Tomato & Cheese Croissant,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,-,4,NOS,191.31,765.24,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000088,Nolen Gur Banoffee Jar,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,4,NOS,78.53,314.12,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000089,Arabica Cold Brew Tiramisu,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,4,NOS,172.93,691.72,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000097,Double Chocolate Chunk Cookie,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,4,NOS,65.41,261.64,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000098,Sea Salt Caramel Brookie,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,4,NOS,76.7,306.8,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000102,Belgian Chocolate Fudge Brownie,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,4,NOS,62.66,250.64,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RET0000051,Sipper - Biggest White With Steel Rim,SIPPERS/BOTTLES,RETAIL,-,4,NOS,400,1600,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000050,Syrup - Salted Caramel,RM BEVERAGES - SYRUP/SAUCE,RAW MATERIAL,-,4,BTL(700ML/910GM),690,2760,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000008,Popping Boba - Passionfruit,RM BEVERAGES - BOBA,RAW MATERIAL,-,3.5,KG,768,2688,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,CAP0000033,Chemex Manual Pour Over Classic Coffeemaker 3 Cup :Cm-1C,BOH BEVERAGE EQUIPMENT,CAPEX,-,3,NOS,3680.66,11041.98,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,CAP0000107,Cinnamon Sprinkler,SMALLWARE,CAPEX,-,3,NOS,179.2,537.6,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000077,Chipotle Chicken Mozzarella Pide Base,RM FOOD - NON VEG INGREDIENTS,RAW MATERIAL,-,3,NOS,80.74,242.22,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000087,Peri Peri Cheese Chilli Toastie,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,3,NOS,76.98,230.94,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000094,Oats And Honey Muffin,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,3,NOS,48.03,144.09,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RET0000061,Hoodie - L,WINTER GARMENTS,RETAIL,-,3,NOS,675,2025,,
